inchikey,scaffold,representation,algorithm,partition,fold,y_true,y_pred,absolute_error
JUEWLMSRGBZOJK-YQVWRLOYSA-N,O=c1c2cccnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,7.67,7.721731666666667,0.05173166666666695
JWKCOLSRXWLOLP-PMUMKWKESA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccc5scnc5c4)CC32)no1,Morgan-2048,RF,0,0,7.455,7.675636000000066,0.22063600000006556
JYQQTCCLMQYYSB-RYRKJORJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,6.845,7.423595000000003,0.5785950000000035
KBDWUWKNXJLWES-NSHDSACASA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,Morgan-2048,RF,0,0,6.09,7.158170880952345,1.0681708809523451
KBJLJHMMMFHLOW-SMDDNHRTSA-N,O=c1c2[nH]nnc2cnn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,7.234999999999999,7.569629999999997,0.334629999999998
KEABNWALVFPWDZ-ZDUSSCGKSA-N,O=c1c2ccsc2ncn1Cc1nc(CCc2ccccc2)no1,Morgan-2048,RF,0,0,8.0,7.62494999999999,0.37505000000000965
KHBHURZBJBAUPN-MZRBSKCNSA-N,c1ccccc1,Morgan-2048,RF,0,0,5.48,5.9145466666666895,0.43454666666668906
KHNKWIRXUWCUEJ-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,6.98,7.062980000000031,0.08298000000003025
KNPPROPWZGMELQ-UTKZUKDTSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.82,7.0750124999999855,0.7449875000000148
KSLQPFSVJVQJTN-UHFFFAOYSA-N,O=C(Cc1ccnc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,0,7.71,7.997879999999996,0.2878799999999959
KTXOJFRLLCSGST-ATCWAGBWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,7.52,7.387775000000014,0.13222499999998583
KUPHFKFESJUDAK-FQEVSTJZSA-N,O=C(NCc1cn(-c2cccnc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,RF,0,0,8.0,6.983675000000004,1.0163249999999957
KVVPUULMDPPTDH-SQWLQELKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4cccnc4)CC32)no1,Morgan-2048,RF,0,0,6.41,7.069187166666696,0.6591871666666957
KXQHESILURTFDZ-OOHWJJMZSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2ccc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,0,8.1,8.279276666666634,0.17927666666663455
KZDJEUUOOISTHH-UHFFFAOYSA-N,O=C(NCc1ccncc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,Morgan-2048,RF,0,0,5.93,6.0133900000000216,0.08339000000002184
KZYMSANMAJGLBF-RCAAVWGTSA-N,c1ccncc1,Morgan-2048,RF,0,0,5.9,5.368976000000004,0.5310239999999959
LEKRFJTXKXUQOH-WCQYABFASA-N,O=c1[nH]cnc2ncn(Cc3nc(C4COC(c5ccccc5)C4)no3)c12,Morgan-2048,RF,0,0,7.335,7.305610000000017,0.029389999999983374
LFJLLZGVJMOKAN-YCPHGPKFSA-N,O=c1c2[nH]cnc2nnn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,7.699999999999999,8.060822000000005,0.36082200000000597
LGMMPJBTYVKDBK-SQWLQELKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,7.994999999999999,7.834693833333317,0.16030616666668251
LJVBOYNVRPSCQX-UHFFFAOYSA-N,O=C(Cc1nsc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,0,8.28,8.106413333333325,0.1735866666666741
LMRCGSHKMMSQEV-SQWLQELKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccncc4)CC32)no1,Morgan-2048,RF,0,0,6.98,7.1006096666666245,0.1206096666666241
LORGNQOYVLGAGP-PMACEKPBSA-N,O=C(NCc1cccc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,8.15,7.596446666666651,0.5535533333333493
LQLOSOHAEWYAAN-RUYXUALKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc5ccccc5c4)CC32)no1,Morgan-2048,RF,0,0,8.14,7.044770333333329,1.0952296666666719
LRLWBLKHOSPXAN-APWZRJJASA-N,O=C(NCc1cccc(-c2cscn2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,6.96,7.428185000000022,0.4681850000000223
LTAAZSNGZSIZQM-UHFFFAOYSA-N,O=C(NCc1ccccc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,Morgan-2048,RF,0,0,5.65,5.762940000000016,0.11294000000001603
LUKBXSAWLPMMSZ-OWOJBTEDSA-N,C(=Cc1ccccc1)c1ccccc1,Morgan-2048,RF,0,0,6.12,4.921379999999992,1.198620000000008
LXWUTCSZIGIMGQ-NRFANRHFSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccccn3)c(=O)c21)Nc1cccc(-c2cnc(N3CCCC3)nc2)n1,Morgan-2048,RF,0,0,8.0,7.5116566666666795,0.4883433333333205
MAAPLVMPZDDSFI-ZETCQYMHSA-N,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Morgan-2048,RF,0,0,7.51,6.997221666666691,0.5127783333333085
MALXQNURGIETDN-MOPGFXCFSA-N,O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.71,7.254377000000029,0.4556229999999708
MHTJEUOFLVQMCL-NJHPPEEMSA-N,c1ccccc1,Morgan-2048,RF,0,0,5.51,5.650179666666678,0.14017966666667814
MHTJEUOFLVQMCL-UFVXJIOISA-N,c1ccccc1,Morgan-2048,RF,0,0,5.335,5.650179666666678,0.31517966666667796
MKBIZVCFJOWGMO-LSDHHAIUSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,7.125,7.49899999999997,0.37399999999997036
MKFGBLWMDLQLDI-GRTSSRMGSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,0,8.15,8.308720000000028,0.15872000000002728
MMPAULQSJLVKHP-UHFFFAOYSA-N,c1ccc(-c2nnnn2Cc2cccnc2)cc1,Morgan-2048,RF,0,0,7.23,6.524435833333332,0.7055641666666688
MNMZXKKNMFGYBW-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cccnc2)n1,Morgan-2048,RF,0,0,8.52,8.299679999999995,0.2203200000000045
MOCHTZHSWMIZAF-UZLBHIALSA-N,O=C(NCc1ccnc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.26,7.617459999999969,0.35745999999996947
MRIRDTYIRGDISF-UHFFFAOYSA-N,O=C(NCSc1ccccc1)c1ccccc1,Morgan-2048,RF,0,0,7.04,6.348763333333305,0.6912366666666951
MSAYCLQQORKAFC-UHFFFAOYSA-N,O=C(Cn1ccc2[nH]c(=O)[nH]c(=O)c21)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,0,7.74,6.710466666666657,1.029533333333343
MZBAUWHFVTWOCF-UHFFFAOYSA-N,c1ccc(-c2n[nH]c3cc(NC4CCN(CC5CC5)CC4)cnc23)cc1,Morgan-2048,RF,0,0,5.33,6.666625666666672,1.3366256666666718
MZVLUJKMPFKSCI-UHFFFAOYSA-N,O=c1c2cncnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,Morgan-2048,RF,0,0,6.97,7.72335166666669,0.7533516666666902
NGVRXPJMFITBJX-AWEZNQCLSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2ccccc2)n1,Morgan-2048,RF,0,0,7.42,7.56799999999995,0.14799999999994995
NHHOKCAEWOGISL-NFOMZHRRSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cnc(N3CC4CC4C3)cn2)n1,Morgan-2048,RF,0,0,7.68,8.08645666666665,0.40645666666665115
NIKXCFKCQIOJGE-IGEOTXOUSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2ccc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,0,8.4,8.550419999999985,0.15041999999998446
NIVMPNIOANBDGM-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,0,7.13,7.521632,0.3916320000000004
NKQCFZYAGAXSEP-ORMTXKICSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,7.52,7.636220000000029,0.11622000000002952
NLZYLJKBFOAYMA-UHFFFAOYSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,0,8.07,8.151259999999997,0.08125999999999678
NMCHHCFFFJAHSG-MIRVZWSXSA-N,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,RF,0,0,7.67,7.868579999999994,0.19857999999999443
NNTVXWSMKXIYQP-FMIVXFBMSA-N,c1ccccc1,Morgan-2048,RF,0,0,5.11,4.839839999999982,0.2701600000000184
NOOQUZUAODSSGX-HDMKZQKVSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccc5oncc5c4)CC32)no1,Morgan-2048,RF,0,0,8.11,7.767114000000003,0.34288599999999647
NPUDHMAZVHROFR-WOSRLPQWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccn4)CC32)no1,Morgan-2048,RF,0,0,7.380000000000001,7.157620000000035,0.2223799999999656
NVJRTSJVHGFIRF-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,Morgan-2048,RF,0,0,5.96,6.442061666666654,0.4820616666666542
NVQMCWJWKHEVQL-HPFXQQBRSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(CCc4ccccc4)CC32)no1,Morgan-2048,RF,0,0,6.07,7.162598214285736,1.0925982142857356
OAFMAMFQRUUJFC-CHWSQXEVSA-N,c1ccc(NC2CCCCC2)cc1,Morgan-2048,RF,0,0,6.37,6.248939999999996,0.12106000000000439
OCPANKWZNDYWSE-PBHICJAKSA-N,O=C(NCc1cnn(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.314999999999999,7.239068333333353,0.07593166666664519
OCRMZDPHJXSESH-BXHXUVEDSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,7.05,6.951084499999986,0.0989155000000137
ODUIXUGXPFKQLG-QWRGUYRKSA-N,O=C(c1csc(Nc2ccccc2)n1)N1CCCCC1,Morgan-2048,RF,0,0,4.6,6.486791999999986,1.8867919999999865
OGPFIYLORKWHNT-UHFFFAOYSA-N,c1ccc(Oc2ncnc3[nH]ccc23)cc1,Morgan-2048,RF,0,0,6.2,5.877500000000003,0.3224999999999971
OIMOSWUWUIXKEC-UTKZUKDTSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.64,7.086917499999982,0.5530825000000172
OOABNTZYAYDDFY-WCQYABFASA-N,c1ccc(C2CC(c3noc(Cn4cnc5nccnc54)n3)CO2)cc1,Morgan-2048,RF,0,0,8.195,7.437844999999986,0.7571550000000142
OUIWGZWQOLEJRB-QRIPLOBPSA-N,O=C(NCc1ccnc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.21,7.012442000000036,0.19755799999996437
OXAKNBOUQBFWOU-FQEVSTJZSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCc1cccc(-c2cnc(N3CCCC3)nc2)c1,Morgan-2048,RF,0,0,7.34,6.873340666666676,0.46665933333332354
PAEBEJVPSADOMC-UHFFFAOYSA-N,O=C(NCC(Cc1ccccc1)N1CCCCC1)C1(c2ccccc2)CCCC1,Morgan-2048,RF,0,0,7.77,7.373229190476154,0.39677080952384536
PEFLRUKKGUWIBC-CMPLNLGQSA-N,O=c1c2scnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,7.245,7.579059999999982,0.33405999999998226
PJRBIKOPYKCNRH-ZETCQYMHSA-N,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Morgan-2048,RF,0,0,8.3,7.183936666666692,1.116063333333309
POOZHORJSHQJIX-ZMSDIMECSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,7.92,8.208685833333325,0.2886858333333251
PPHJNQDDPYIFET-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,Morgan-2048,RF,0,0,7.58,7.173800000000006,0.4061999999999939
PRCKQIDYJROCLA-HXOBKFHXSA-N,O=C(NCc1cccc(-c2cncnc2)c1)C12CC1CCN2S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,8.0,7.390063999999992,0.6099360000000082
PUBSTYZERDDJIW-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,Morgan-2048,RF,0,0,6.19,6.034454000000018,0.15554599999998242
PXCDDIGJGSYRSZ-MIFYACCESA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,8.08,8.196089999999982,0.11608999999998204
PXDPFFKXKJQMBY-LBPRGKRZSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2cc3ccccc3s2)n1,Morgan-2048,RF,0,0,7.96,7.631711999999967,0.32828800000003255
PXSQFGAZGBJIGE-ZRCAFCQKSA-N,O=C(NCc1cccc(-c2cncnc2)c1)C1C2CC2CN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,8.52,7.998058333333324,0.5219416666666756
PYVKWHMGOQLKRH-ZHRRBRCNSA-N,O=C(NCc1cc(-c2ccccc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.28,7.391028333333316,0.11102833333331574
PZLMINJQTMOPFT-UHFFFAOYSA-N,O=c1c2cccnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,Morgan-2048,RF,0,0,8.05,7.761048333333339,0.2889516666666614
QACBGXXAWHQEGV-CYGMFBECSA-N,O=C(NCc1cccc(C2CCCCN2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,6.72,6.7543855000000015,0.034385500000001734
QAYYDMWAJXHPGT-GXFFZTMASA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccn3)C2)no1,Morgan-2048,RF,0,0,6.744999999999999,7.230272999999991,0.4852729999999914
QCPBLUBTTYBKFC-UTKZUKDTSA-N,O=C(NCc1cc(-c2cccnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,6.75,7.265772833333327,0.5157728333333269
QHVGCPFDRYRMLN-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,Morgan-2048,RF,0,0,6.96,6.098280000000039,0.861719999999961
QITDMZAZRQGDJZ-UHFFFAOYSA-N,c1ccc(Nc2n[nH]c3cccnc23)nc1,Morgan-2048,RF,0,0,5.6,6.674440000000007,1.0744400000000072
QMNDHOHVKPZQCS-HUUCEWRRSA-N,c1ccc(NC2CCCCC2)cc1,Morgan-2048,RF,0,0,5.92,6.335069999999997,0.4150699999999974
QNZKHXHWRNJPBD-UHFFFAOYSA-N,c1ccccc1,Morgan-2048,RF,0,0,6.05,5.808760000000031,0.24123999999996926
QOZZBCIPYXNJCK-ZIAGYGMSSA-N,c1ccc2c(c1)CCN2C1CCCCC1,Morgan-2048,RF,0,0,7.35,6.651021666666663,0.6989783333333364
QQQXKVCQXDRDNX-RXVVDRJESA-N,O=C(NCc1cccc(-c2cnccn2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.62,7.2501283333333175,0.3698716666666826
QSJDMPUWLQMDRL-ZETCQYMHSA-N,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Morgan-2048,RF,0,0,7.904999999999999,6.96228333333335,0.9427166666666498
QUTZFRWPAJBYPD-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cccnc2)n1,Morgan-2048,RF,0,0,8.22,8.56155999999995,0.3415599999999497
QWLNQFWDSVBLQX-SWLSCSKDSA-N,O=c1c2cccnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,7.865,8.112565000000018,0.24756500000001758
QXLPITFISDKGCL-LBPRGKRZSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2cc3ccccc3s2)n1,Morgan-2048,RF,0,0,7.89,7.736112,0.15388799999999936
RAHSUIGYUWDUOC-UHFFFAOYSA-N,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Morgan-2048,RF,0,0,8.1,7.442129999999996,0.6578700000000035
RDUWGQOSDSCPEY-DIBXZPPDSA-N,O=C(Cc1[nH]nc2[nH]c(=O)[nH]c(=O)c12)N=c1[nH]c(-c2ccccc2)cs1,Morgan-2048,RF,0,0,5.8,7.480449999999987,1.6804499999999871
RFXWMKXVVDBBLS-UHFFFAOYSA-N,O=c1c2[nH]ccc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,Morgan-2048,RF,0,0,6.78,6.900599999999994,0.12059999999999338
RKGSVRATVWYWQZ-XLIONFOSSA-N,O=C(NCc1cc(-c2cccnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.43,7.069900000000041,0.36009999999995834
RKUSVOSNDTWJFP-QFIPXVFZSA-N,O=C(NCc1c[nH]c(=O)c(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,RF,0,0,6.68,7.095070000000017,0.4150700000000169
RMQZLRRVWCKZAT-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cccc(N2CC3CC3C2)n1,Morgan-2048,RF,0,0,6.85,7.002100000000012,0.15210000000001234
RNTNRGPOXWZFSV-HHCCDPJTSA-N,O=c1c2ccnn2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,7.640000000000001,7.487559999999975,0.15244000000002522
RQQAWKCHVMJSHO-MNZLEMJZSA-N,O=c1c2cccnc2cnn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,8.25,7.322104999999996,0.9278950000000039
RQYJNYUPQSRKEX-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cccc(-c2cncnc2)n1,Morgan-2048,RF,0,0,8.4,7.952216666666643,0.4477833333333576
RRTAHZNWVCULQP-UHFFFAOYSA-N,O=C(Nc1cccc(NCc2cccs2)c1)c1cccs1,Morgan-2048,RF,0,0,5.57,5.959159999999979,0.3891599999999791
RVMLSWRWPJDAMD-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,0,7.22,7.255130000000009,0.03513000000000943
RXDLQMSQKRAFKY-SWLSCSKDSA-N,O=c1ncn(Cc2nc(C3COC(c4ccccc4)C3)no2)c2ncccc12,Morgan-2048,RF,0,0,7.45,7.311526666666683,0.1384733333333168
RYOHHCGMNJEVIR-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,0,8.1,8.334500000000006,0.23450000000000593
RYUCFDWWFHXUHD-UXHICEINSA-N,O=C(Cc1cnn(-c2ccccc2)c1)NC1CCC1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.36,7.086182000000008,0.27381799999999235
RZMBEUPDQABNNP-LSKLOWJMSA-N,O=C(NCc1ccnc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,6.48,7.657690000000015,1.1776900000000143
SFQUEYCZYVQMRY-CTYIDZIISA-N,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,RF,0,0,7.79,7.469460000000012,0.32053999999998783
SGCZWBXKGMRYGM-XOIINTDNSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CC2CN(c2ccccc2)C3)no1,Morgan-2048,RF,0,0,7.109999999999999,7.264549999999982,0.15454999999998265
SIHRXNYLUBLFFN-UZLBHIALSA-N,O=C(NCc1cccc(-c2cccnn2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.37,7.801685000000007,0.431685000000007
SJYUOIRAPYIRKY-MQMHXKEQSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,RF,0,0,7.19,7.525659999999981,0.3356599999999803
SOYOXOXAXREIQP-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,Morgan-2048,RF,0,0,6.3,6.152324000000018,0.14767599999998193
SPMLDYAYUULMCM-UHFFFAOYSA-N,c1ccc(Oc2nccc3ccccc23)cc1,Morgan-2048,RF,0,0,5.51,5.890659999999999,0.3806599999999989
SPQAQEDLUSSZTH-IPVJXJPOSA-N,O=c1c2cccnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,7.705,7.571660000000023,0.13333999999997737
SRQGUJBYQSAYQR-CMPLNLGQSA-N,c1cc(CC2CCCCC2)cs1,Morgan-2048,RF,0,0,7.37,7.005200000000013,0.36479999999998736
SSFBTXCTOUIVNI-UHFFFAOYSA-N,O=C(NCc1cnn(-c2ccccc2)c1)C1CCCC1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.62,7.270590999999988,0.34940900000001207
SXGYZCMGVZKIPJ-GHMZBOCLSA-N,c1ccccc1,Morgan-2048,RF,0,0,4.97,4.820140000000023,0.14985999999997635
SZCCBJJJEASGND-QLPKVWCKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,7.43,7.154823333333348,0.27517666666665175
TVAIIHSCCMEHLG-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,Morgan-2048,RF,0,0,6.51,5.777829999999993,0.7321700000000071
TVXKFCWCHZXPPB-KWUMSVIQSA-N,O=c1c2cccnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,7.02,7.0457199999999975,0.025719999999997967
TXKNNFBWMGCAIH-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,Morgan-2048,RF,0,0,5.13,6.657100000000002,1.5271000000000017
TXPGGPGYHNTFCB-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2cccc(Oc3ccccc3)c2)c2ccccc21,Morgan-2048,RF,0,0,5.82,6.722340714285719,0.9023407142857192
TYVAUHSKNIQPSU-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,RF,0,0,6.15,7.668560000000041,1.5185600000000408
UALSWYBQKGDEMG-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,RF,0,0,7.01,7.32593833333335,0.3159383333333503
UBMQUDZBOKUCFG-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCc1cc(C2=CCCCC2)ncn1,Morgan-2048,RF,0,0,7.89,6.803609999999979,1.086390000000021
UBUXWCVQTXCIQO-CTNGQTDRSA-N,O=C(NCc1cccc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.5,7.703060000000018,0.20306000000001756
UCEMIMKHNJNYGN-GXTWGEPZSA-N,O=c1c2ccnn2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,8.145,8.360529999999954,0.21552999999995492
UCKXLBXZQVVGPI-SWLSCSKDSA-N,O=c1ccc2c(=O)n(Cc3nc(C4COC(c5ccccc5)C4)no3)cnc2[nH]1,Morgan-2048,RF,0,0,7.85,7.345370000000001,0.5046299999999988
UDAGLRCWWLUKSE-ZETCQYMHSA-N,O=c1[nH]c2nc[nH]c2c(=O)n1Cc1ccon1,Morgan-2048,RF,0,0,8.05,7.228026666666689,0.8219733333333119
UENMERGMSLVGMM-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCCOc2ccccc2)c(=O)o1,Morgan-2048,RF,0,0,7.11,7.4148083333333545,0.3048083333333542
UGNITJJEQSWNLC-FQEVSTJZSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CC2(CC2)CN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,0,7.36,6.689044833333322,0.670955166666678
UIGLXZWGNZLPBE-UHFFFAOYSA-N,c1ccc(Nc2n[nH]c3ccccc23)cc1,Morgan-2048,RF,0,0,6.88,6.692560000000045,0.1874399999999552
URFBKMSDRKBRGT-UHFFFAOYSA-N,O=C(Cc1[nH]nc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,0,7.8,7.925855000000019,0.12585500000001915
URUKHZGNVYMGRF-SUMWQHHRSA-N,O=c1c2cccnc2cnn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,8.225000000000001,7.665669999999998,0.5593300000000037
USDCLRVAPBYPTA-UHFFFAOYSA-N,O=c1c2cccnc2ncn1Cc1nn(CCCOc2ccccc2)c(=O)o1,Morgan-2048,RF,0,0,8.2,7.572921666666666,0.6270783333333334
UZJUTLNJTZTLIT-DZGCQCFKSA-N,O=c1c2cncn2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,0,7.755000000000001,7.477976666666641,0.2770233333333598
UZYVKXQRCHHNOU-UHFFFAOYSA-N,O=c1c2cccnc2ncn1Cc1nc(CCc2ccccc2)no1,Morgan-2048,RF,0,0,7.8,7.626251666666666,0.17374833333333406
